"fecha_operacion","dia_semana","edicion","ruta","unidad","direccion_viaje","paradero","hora_programada","hora_real","personas_subieron","personas_bajaron","ahorro_unitario_mxn","impacto_economico_total_mxn","km_recorridos_por_sentido"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"regreso","Paradero Playa Langosta","13:15:00","2026-01-17 13:09:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"regreso","Paradero Playa Las Perlas","13:20:00","2026-01-17 13:13:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"regreso","Parada Bodega Aurrera Tierra Maya","13:47:00","2026-01-17 14:02:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"regreso","Parada Paseos Kusamil","13:55:00","2026-01-17 14:10:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"regreso","Base de 3 Reyes","13:58:00","2026-01-17 14:12:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"ida","Base de 3 Reyes","15:00:00","2026-01-17 15:00:00",0,0,22,0,"24.85"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"ida","Parada Paseos Kusamil","15:05:00","2026-01-17 15:03:00",3,0,22,66,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"ida","Parada Bodega Aurrera Tierra Maya","15:10:00","2026-01-17 15:09:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"ida","Paradero Playa Las Perlas","15:41:00","2026-01-17 15:45:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"ida","Paradero Playa Langosta","15:45:00","2026-01-17 15:45:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"ida","Paradero Playa Tortugas","15:48:00","2026-01-17 15:48:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"ida","Base Forum","15:52:00","2026-01-17 15:53:00",11,3,22,242,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"regreso","Paradero Playa Tortugas","16:10:00","2026-01-17 16:03:00",18,7,22,396,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"regreso","Paradero Playa Langosta","16:15:00","2026-01-17 16:06:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"regreso","Paradero Playa Las Perlas","16:20:00","2026-01-17 16:10:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"regreso","Parada Bodega Aurrera Tierra Maya","16:47:00","2026-01-17 16:49:00",0,1,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"regreso","Parada Paseos Kusamil","16:55:00","2026-01-17 16:59:00",0,21,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"regreso","Base de 3 Reyes","16:58:00","2026-01-17 17:03:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"ida","Base de 3 Reyes","15:00:00","2026-01-17 17:06:00",0,0,22,0,"24.85"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"ida","Parada Paseos Kusamil","15:05:00","2026-01-17 17:08:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"ida","Parada Bodega Aurrera Tierra Maya","17:10:00","2026-01-17 17:14:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"ida","Paradero Playa Las Perlas","17:41:00","2026-01-17 17:42:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"ida","Paradero Playa Langosta","17:45:00","2026-01-17 17:45:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"ida","Paradero Playa Tortugas","17:48:00","2026-01-17 17:47:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"regreso","Base Forum","18:05:00","2026-01-17 17:54:00",4,0,22,88,"24.85"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"regreso","Paradero Playa Tortugas","18:10:00","2026-01-17 18:03:00",3,0,22,66,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"regreso","Paradero Playa Langosta","18:15:00","2026-01-17 18:07:00",6,0,22,132,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"regreso","Paradero Playa Las Perlas","18:20:00","2026-01-17 18:12:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"regreso","Parada Bodega Aurrera Tierra Maya","18:47:00","2026-01-17 18:47:00",0,7,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"regreso","Parada Paseos Kusamil","18:55:00","2026-01-17 18:55:00",0,6,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",1,"regreso","Base de 3 Reyes","18:58:00","2026-01-17 18:58:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Base de 3 Reyes","11:00:00","2026-01-17 11:00:00",4,0,22,88,"24.85"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Parada Paseos Kusamil","11:05:00","2026-01-17 11:05:00",24,0,22,528,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Parada Bodega Aurrera Tierra Maya","11:10:00","2026-01-17 11:11:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Paradero Playa Las Perlas","11:41:00","2026-01-17 11:41:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Paradero Playa Langosta","11:45:00","2026-01-17 11:46:00",6,8,22,132,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Paradero Playa Tortugas","11:48:00","2026-01-17 11:49:00",0,19,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Base Forum","11:52:00","2026-01-17 11:56:00",0,7,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Paradero Playa Tortugas","12:10:00","2026-01-17 12:01:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Paradero Playa Langosta","12:15:00","2026-01-17 12:03:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Paradero Playa Las Perlas","12:20:00","2026-01-17 12:06:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Parada Bodega Aurrera Tierra Maya","12:47:00","2026-01-17 12:37:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Parada Paseos Kusamil","12:55:00","2026-01-17 12:42:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Base de 3 Reyes","12:58:00","2026-01-17 12:47:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Base de 3 Reyes","13:00:00","2026-01-17 13:02:00",0,0,22,0,"24.85"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Parada Paseos Kusamil","13:05:00","2026-01-17 13:05:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Parada Bodega Aurrera Tierra Maya","13:10:00","2026-01-17 13:10:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Paradero Playa Las Perlas","13:41:00","2026-01-17 13:39:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Paradero Playa Langosta","13:45:00","2026-01-17 13:42:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Paradero Playa Tortugas","13:48:00","2026-01-17 13:45:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Base Forum","13:52:00","2026-01-17 13:57:00",8,0,22,176,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Paradero Playa Tortugas","14:10:00","2026-01-17 14:02:00",3,0,22,66,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Paradero Playa Langosta","14:15:00","2026-01-17 14:04:00",4,0,22,88,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Paradero Playa Las Perlas","14:20:00","2026-01-17 14:15:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Parada Bodega Aurrera Tierra Maya","15:47:00","2026-01-17 14:57:00",0,3,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Parada Paseos Kusamil","15:55:00","2026-01-17 15:00:00",0,4,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Base de 3 Reyes","15:58:00","2026-01-17 15:08:00",0,8,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Parada Paseos Kusamil","16:05:00","2026-01-17 16:06:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Parada Bodega Aurrera Tierra Maya","16:10:00","2026-01-17 16:12:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Paradero Playa Las Perlas","16:41:00","2026-01-17 16:40:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Paradero Playa Langosta","16:45:00","2026-01-17 16:45:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Paradero Playa Tortugas","16:48:00","2026-01-17 16:48:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Base Forum","17:05:00","2026-01-17 16:59:00",7,0,22,154,"24.85"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Paradero Playa Tortugas","17:10:00","2026-01-17 17:04:00",5,0,22,110,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Paradero Playa Las Perlas","17:20:00","2026-01-17 17:08:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Parada Bodega Aurrera Tierra Maya","17:47:00","2026-01-17 17:38:00",0,12,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Parada Paseos Kusamil","17:55:00","2026-01-17 17:41:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Base de 3 Reyes","17:58:00","2026-01-17 17:45:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Base de 3 Reyes","18:00:00","2026-01-17 18:01:00",0,0,22,0,"24.85"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Parada Paseos Kusamil","18:05:00","2026-01-17 18:04:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Parada Bodega Aurrera Tierra Maya","18:10:00","2026-01-17 18:09:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Paradero Playa Las Perlas","18:41:00","2026-01-17 18:35:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Paradero Playa Langosta","18:45:00","2026-01-17 18:37:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Paradero Playa Tortugas","18:48:00","2026-01-17 18:39:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"ida","Base Forum","18:52:00","2026-01-17 18:48:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Base Forum","19:05:00","2026-01-17 18:49:00",4,0,22,88,"24.85"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Paradero Playa Tortugas","19:10:00","2026-01-17 19:00:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Paradero Playa Langosta","19:15:00","2026-01-17 19:05:00",6,0,22,132,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Paradero Playa Las Perlas","19:20:00","2026-01-17 19:10:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Parada Bodega Aurrera Tierra Maya","19:47:00","2026-01-17 19:47:00",0,0,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Parada Paseos Kusamil","19:55:00","2026-01-17 19:55:00",0,9,22,0,"0"
"2026-01-17","Saturday ","Sexta Edición","Ruta 2",2,"regreso","Base de 3 Reyes","19:58:00","2026-01-17 19:58:00",0,1,22,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Base Torito","10:00:00","2026-01-11 10:00:00",0,0,12,0,"21.4"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Paradero Multiplaza Villas Del Mar","10:05:00","2026-01-11 10:07:00",2,0,12,24,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Paradero ISSSTE","10:14:00","2026-01-11 10:15:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Paradero Rehoyada","10:25:00","2026-01-11 10:26:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Paradero Playa Las Perlas","10:36:00","2026-01-11 10:36:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Paradero Playa Langosta","10:41:00","2026-01-11 10:40:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Paradero Playa Tortugas","10:44:00","2026-01-11 10:41:00",0,2,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Base Forum","18:05:00","2026-01-11 10:46:00",0,0,12,0,"21.4"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Base Forum","10:48:00","2026-01-11 10:46:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Paradero Playa Tortugas","18:11:00","2026-01-11 10:52:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Paradero Playa Langosta","18:14:00","2026-01-11 10:55:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Paradero Playa Las Perlas","18:19:00","2026-01-11 10:58:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Paradero Rehoyada","18:30:00","2026-01-11 11:08:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Paradero ISSSTE","18:42:00","2026-01-11 11:18:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Paradero Multiplaza Villas Del Mar","18:58:00","2026-01-11 11:28:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Base Torito","19:05:00","2026-01-11 11:33:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Base Torito","17:05:00","2026-01-11 12:05:00",15,0,12,180,"21.4"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Paradero Multiplaza Villas Del Mar","17:10:00","2026-01-11 12:09:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Paradero ISSSTE","17:19:00","2026-01-11 12:20:00",2,0,12,24,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Paradero Rehoyada","12:30:00","2026-01-11 12:33:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Paradero Playa Las Perlas","17:41:00","2026-01-11 12:44:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Paradero Playa Langosta","17:46:00","2026-01-11 12:46:00",0,4,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Paradero Playa Tortugas","17:49:00","2026-01-11 12:49:00",0,6,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Base Forum","17:53:00","2026-01-11 12:56:00",4,7,12,48,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Paradero Playa Tortugas","13:11:00","2026-01-11 13:04:00",2,0,12,24,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Paradero Playa Langosta","13:14:00","2026-01-11 13:07:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Paradero Playa Las Perlas","13:19:00","2026-01-11 13:10:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Paradero Rehoyada","13:30:00","2026-01-11 13:19:00",0,2,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Paradero ISSSTE","13:42:00","2026-01-11 13:30:00",0,2,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Paradero Multiplaza Villas Del Mar","13:58:00","2026-01-11 13:42:00",0,3,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Base Torito","14:05:00","2026-01-11 13:46:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Base Forum","13:05:00","2026-01-11 14:00:00",1,0,12,12,"21.4"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Base Torito","15:05:00","2026-01-11 15:05:00",0,0,12,0,"21.4"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Paradero Multiplaza Villas Del Mar","15:10:00","2026-01-11 15:11:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Paradero ISSSTE","15:19:00","2026-01-11 15:21:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Paradero Rehoyada","15:30:00","2026-01-11 15:31:00",2,0,12,24,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Paradero Playa Las Perlas","15:41:00","2026-01-11 15:41:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Paradero Playa Langosta","15:46:00","2026-01-11 15:46:00",0,2,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Paradero Playa Tortugas","15:49:00","2026-01-11 15:49:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Base Forum","16:05:00","2026-01-11 16:02:00",1,0,12,12,"21.4"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Paradero Playa Tortugas","16:11:00","2026-01-11 16:06:00",4,0,12,48,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Paradero Rehoyada","16:30:00","2026-01-11 16:25:00",0,2,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Paradero Rehoyada","16:30:00","2026-01-11 16:25:00",0,2,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Paradero ISSSTE","16:42:00","2026-01-11 16:41:00",0,2,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Paradero ISSSTE","16:42:00","2026-01-11 16:41:00",0,2,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Base Torito","17:00:00","2026-01-11 17:07:00",0,0,12,0,"21.4"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Paradero Multiplaza Villas Del Mar","17:05:00","2026-01-11 17:11:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Paradero ISSSTE","15:19:00","2026-01-11 17:21:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Paradero Playa Las Perlas","17:36:00","2026-01-11 17:50:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Paradero Playa Tortugas","17:44:00","2026-01-11 17:51:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Paradero Playa Langosta","17:41:00","2026-01-11 17:51:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"ida","Paradero Playa Las Perlas","17:36:00","2026-01-11 17:51:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Paradero Playa Langosta","18:04:00","2026-01-11 18:04:00",11,0,12,132,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Paradero Playa Tortugas","18:01:00","2026-01-11 18:14:00",14,0,12,168,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Paradero Playa Langosta","18:04:00","2026-01-11 18:17:00",16,0,12,192,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Paradero Playa Las Perlas","18:09:00","2026-01-11 18:20:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Paradero Rehoyada","18:20:00","2026-01-11 18:21:00",0,15,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Paradero ISSSTE","18:32:00","2026-01-11 18:43:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",1,"regreso","Base Torito","18:55:00","2026-01-11 18:43:00",0,10,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"ida","Base Torito","18:00:00","2026-01-11 11:01:00",8,0,12,96,"21.4"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"ida","Paradero Multiplaza Villas Del Mar","18:05:00","2026-01-11 11:08:00",4,0,12,48,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"ida","Paradero ISSSTE","18:14:00","2026-01-11 11:16:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"ida","Paradero Rehoyada","18:25:00","2026-01-11 11:27:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"ida","Paradero Playa Las Perlas","18:36:00","2026-01-11 11:37:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"ida","Paradero Playa Langosta","18:41:00","2026-01-11 11:37:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"ida","Paradero Playa Tortugas","18:44:00","2026-01-11 11:43:00",0,5,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"ida","Paradero Playa Langosta","18:41:00","2026-01-11 11:46:00",0,3,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"ida","Base Forum","18:48:00","2026-01-11 11:48:00",0,4,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"regreso","Base Forum","11:55:00","2026-01-11 11:53:00",0,0,12,0,"21.4"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"regreso","Paradero Playa Tortugas","12:01:00","2026-01-11 11:58:00",1,0,12,12,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"regreso","Paradero Playa Langosta","12:04:00","2026-01-11 12:01:00",3,0,12,36,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"regreso","Paradero Playa Las Perlas","12:09:00","2026-01-11 12:05:00",0,1,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"regreso","Paradero Rehoyada","12:20:00","2026-01-11 12:14:00",0,3,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"regreso","Paradero ISSSTE","12:32:00","2026-01-11 12:14:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"regreso","Base Torito","12:55:00","2026-01-11 12:35:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"regreso","Paradero Multiplaza Villas Del Mar","12:48:00","2026-01-11 12:35:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"ida","Base Torito","14:00:00","2026-01-11 14:01:00",23,0,12,276,"21.4"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"ida","Paradero Multiplaza Villas Del Mar","14:05:00","2026-01-11 14:10:00",20,0,12,240,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"ida","Paradero ISSSTE","14:14:00","2026-01-11 14:18:00",8,0,12,96,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"ida","Paradero Rehoyada","14:25:00","2026-01-11 14:30:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"ida","Paradero Playa Las Perlas","14:36:00","2026-01-11 14:42:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"ida","Paradero Playa Langosta","14:41:00","2026-01-11 14:47:00",0,16,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"ida","Paradero Playa Tortugas","14:44:00","2026-01-11 14:51:00",0,26,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"regreso","Base Forum","18:55:00","2026-01-11 15:00:00",0,0,12,0,"21.4"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"regreso","Paradero Playa Tortugas","19:01:00","2026-01-11 15:02:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"regreso","Paradero Playa Langosta","19:04:00","2026-01-11 15:09:00",10,0,12,120,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"regreso","Paradero Playa Las Perlas","19:09:00","2026-01-11 15:14:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"regreso","Paradero Rehoyada","19:20:00","2026-01-11 15:24:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"regreso","Paradero ISSSTE","19:32:00","2026-01-11 15:33:00",0,0,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"regreso","Paradero Multiplaza Villas Del Mar","19:48:00","2026-01-11 15:45:00",0,7,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"regreso","Base Torito","19:55:00","2026-01-11 15:50:00",0,3,12,0,"0"
"2026-01-11","Sunday   ","Quinta Edición","Ruta 1",2,"ida","Base Torito","16:00:00","2026-01-11 16:00:00",11,0,12,132,"21.4"
